Rivet ID,Analysis Name,Experiment Name,Inspire HEP Link,Inspire HEP ID
BESIII_2021_I1999208,Cross section for $e^+e^-\to\omega\pi^0\pi^0$ between 2 and 3.08 GeV,BESIII (BEPC),https://inspirehep.net/literature/1999208,1999208
BESIII_2022_I2033007,$e^+e^-\to K^+K^-\pi^0$ cross section between 2 and 3.08 GeV,BESIII (BEPC),https://inspirehep.net/literature/2033007,2033007
BESIII_2022_I2039027,Cross section for $e^+e^-\to\pi^+\pi^-\eta$ between 3.872 and 4.7 GeV,BESIII (BEPC),https://inspirehep.net/literature/2039027,2039027
BESIII_2022_I2047667,Cross section for $e^+e^-\to\omega\eta$ and $\omega\pi^0$ between 3.773 and 4.701 GeV,BESIII (BEPC),https://inspirehep.net/literature/2047667,2047667
BESII_2000_I505323,Measurement of $R$ for energies between 2.6 and 5 GeV,BESII (BEPC),https://inspirehep.net/literature/505323,505323
BESII_2002_I552757,Measurement of $R$ for energies between 2.2 and 4.8 GeV,BESII (BEPC),https://inspirehep.net/literature/552757,552757
BESII_2004_I622224,Charged particle momentum distributions for energies between 2.2 and 4.8 GeV,BESII (BEPC),https://inspirehep.net/literature/622224,622224
BESII_2005_I685906,Cross section for $e^+e^-\to$ proton and antiproton between 2 and 3.07 GeV,BESII (BEPC),https://inspirehep.net/literature/685906,685906
BESII_2006_I717665,Measurement of $R$ for energies between 3.65 and 3.773 GeV,BESII (BEPC),https://inspirehep.net/literature/717665,717665
BESII_2007_I750713,"Cross sections for light hadrons at 3.773, 3.650 GeV",BESII (BEPC II),https://inspirehep.net/literature/750713,750713
BESII_2007_I762901,Cross sections for light hadrons at 3.650 and 3.773 GeV,BESII (BEPC),https://inspirehep.net/literature/762901,762901
BESII_2007_I763880,Cross sections for light hadrons at 3.773 and 3.650 GeV,BESII (BEPC),https://inspirehep.net/literature/763880,763880
BESII_2008_I801208,Cross sections for light hadrons at 3.773 and 3.650 GeV,BESII (BEPC II),https://inspirehep.net/literature/801208,801208
BESII_2008_I801210,"Cross sections for light hadrons at 3.773, 3.650 and 3.6648 GeV",BESII (BEPC II),https://inspirehep.net/literature/801210,801210
BESII_2009_I814778,Measurement of $R$ for energies between 2.6 and 3.65 GeV,BESII (BEPC),https://inspirehep.net/literature/814778,814778
BES_1995_I39870,Measurement of the hadronic cross section for energies between 3.08 and 3.116 GeV,BES (BEPC),https://inspirehep.net/literature/39870,39870
BES_1999_I507637,$\psi(2S)\to J/\psi\pi^+\pi^-$,BES (BEPC),https://inspirehep.net/literature/507637,507637
BES_1999_I508349,Charm cross sections and spectra at 4.03 and 4.14 GeV,BES (BEPC),https://inspirehep.net/literature/508349,508349
BRAHMS_2004_AUAUCentrality,BRAHMS AuAu centrality calibration analysis.,(),N/A,
BRAHMS_2004_I647076,Charged meson pT spectra for various rapidities in central Au--Au collisions at 200 GeV.,BRAHMS (RHIC),https://inspirehep.net/literature/647076,647076
CDF_1988_S1865951,CDF transverse momentum distributions at 630 GeV and 1800 GeV.,CDF (Tevatron Run I),https://inspirehep.net/literature/263320,263320
CDF_1990_S2089246,CDF pseudorapidity distributions at 630 and 1800 GeV,CDF (Tevatron Run 0),https://inspirehep.net/literature/283352,283352
CDF_1993_S2742446,Angular distribution of prompt photon,CDF (Tevatron Run 1),https://inspirehep.net/literature/354237,354237
CDF_1994_S2952106,CDF Run I color coherence analysis.,CDF (Tevatron Run 1),https://inspirehep.net/literature/374155,374155
CDF_1996_S3108457,Properties of high-mass multijet events,CDF (Tevatron Run 1),https://inspirehep.net/literature/393345,393345
CDF_1996_S3349578,Further properties of high-mass multijet events,CDF (Tevatron Run 1),https://inspirehep.net/literature/418504,418504
CDF_1996_S3418421,Dijet angular distributions,CDF (Tevatron Run 1),https://inspirehep.net/literature/423414,423414
CDF_1997_S3541940,Properties of six-jet events with large six-jet mass,CDF (Tevatron Run 1),https://inspirehep.net/literature/442265,442265
CDF_1998_S3618439,Differential cross-section for events with large total transverse energy,CDF (Tevatron Run 1),https://inspirehep.net/literature/448075,448075
CDF_2000_S4155203,Z pT measurement in CDF Z -> $e^+e^-$ events,CDF (Tevatron Run 1),https://inspirehep.net/literature/505738,505738
CDF_2000_S4266730,Inclusive jet cross section differential in dijet mass,CDF (Tevatron Run 1),https://inspirehep.net/literature/511377,511377
CDF_2001_S4517016,Two jet triply-differential cross-section,CDF (Tevatron Run 1),https://inspirehep.net/literature/538041,538041
CDF_2001_S4563131,Inclusive jet cross-section,CDF (Tevatron Run 1),https://inspirehep.net/literature/552797,552797
CDF_2001_S4751469,Field \& Stuart Run I underlying event analysis.,CDF (Tevatron Run 1),https://inspirehep.net/literature/564673,564673
CDF_2002_S4796047,CDF Run 1 charged multiplicity measurement,CDF (Tevatron Run 1),https://inspirehep.net/literature/567774,567774
CDF_2004_S5839831,Transverse cone and `Swiss cheese' underlying event studies,CDF (Tevatron Run 1),https://inspirehep.net/literature/647490,647490
CDF_2005_S6080774,Differential cross sections for prompt diphoton production,CDF (Tevatron Run 2),https://inspirehep.net/literature/667384,667384
CDF_2005_S6217184,CDF Run II jet shape analysis,CDF (Tevatron Run 2),https://inspirehep.net/literature/682179,682179
CDF_2006_S6450792,Inclusive jet cross section differential in pT,CDF (Tevatron Run 2),https://inspirehep.net/literature/699933,699933
CDF_2006_S6653332,b-jet cross section in Z + jets events,CDF (Tevatron Run 2),https://inspirehep.net/literature/717572,717572
CDF_2007_S7057202,CDF Run II inclusive jet cross-section using the kT algorithm,CDF (Tevatron Run 2),https://inspirehep.net/literature/743342,743342
CDF_2008_S7540469,Measurement of differential Z/$\gamma^*$ + jet + X cross sections,CDF (Tevatron Run 2),https://inspirehep.net/literature/768451,768451
CDF_2008_S7541902,Jet pT and multiplicity distributions in W + jets events,CDF (Tevatron Run 2),https://inspirehep.net/literature/768579,768579
CDF_2008_S7782535,CDF Run II $b$-jet shape paper,CDF (Tevatron Run 2),https://inspirehep.net/literature/787780,787780
CDF_2008_S7828950,CDF Run II inclusive jet cross-section using the Midpoint algorithm,CDF (Tevatron Run 2),https://inspirehep.net/literature/790693,790693
CDF_2008_S8093652,Dijet mass spectrum,CDF (Tevatron Run 2),https://inspirehep.net/literature/805902,805902
CDF_2008_S8095620,"CDF Run II Z+b-jet cross section paper, 2 fb-1",CDF (Tevatron Run 2),https://inspirehep.net/literature/806082,806082
CDF_2009_I856131,Z rapidity measurement,CDF (Tevatron Run 2),https://inspirehep.net/literature/856131,856131
CDF_2009_NOTE_9936,CDF Run 2 min bias charged multiplicity analysis,CDF (Tevatron Run 2),https://inspirehep.net/literature?q=None,None
CDF_2009_S8233977,CDF Run 2 min bias cross-section analysis,CDF (Tevatron Run 2),https://inspirehep.net/literature/817466,817466
CDF_2009_S8436959,Measurement of the inclusive isolated prompt photon cross-section,CDF (Tevatron Run 2),https://inspirehep.net/literature/834437,834437
CDF_2010_S8591881_DY,CDF Run 2 underlying event in Drell-Yan,CDF (Tevatron Run 2),https://inspirehep.net/literature/849042,849042
CDF_2010_S8591881_QCD,CDF Run 2 underlying event in leading jet events,CDF (Tevatron Run 2),https://inspirehep.net/literature/849042,849042
CDF_2012_I1124333,CDF measurement of the Z pT in the electron channel using 2.1 fb-1,CDF (Tevatron),https://inspirehep.net/literature/1124333,1124333
CDF_2012_NOTE10874,CDF energy scan underlying event analysis,CDF (Tevatron energy scan),N/A,
CDF_2015_I1388868,"Studies of the underlying event at 300, 900 and 1960 GeV with leading charged particles",CDF (Tevatron),https://inspirehep.net/literature/1388868,1388868
CELLO_1981_I166365,Measurement of $R$ for energies between 33 and 36.7 GeV,CELLO (PETRA),https://inspirehep.net/literature/166365,166365
CELLO_1982_I12010,Energy-Energy correlation at 22 and 34 GeV,CELLO (Petra),https://inspirehep.net/literature/12010,12010
CELLO_1983_I191415,"Photon and $\pi^0$ spectra in $e^+e^-$ at 14, 22 and 34 GeV",CELLO (Petra),https://inspirehep.net/literature/191415,191415
CELLO_1984_I202783,Measurement of $R$ for energies between 33 and 47 GeV,CELLO (PETRA),https://inspirehep.net/literature/202783,202783
CELLO_1987_I236981,Measurement of $R$ for energies between 14 and 46.6 GeV,CELLO (PETRA),https://inspirehep.net/literature/236981,236981
CELLO_1989_I276764,"Photon, $\pi^0$ and $\eta$ spectra at 35 GeV",CELLO (Petra),https://inspirehep.net/literature/276764,276764
CELLO_1990_I283026,Spectra for strange hadron production at $E_{\text{CMS}}=35$ GeV,CELLO (Petra),https://inspirehep.net/literature/283026,283026
CELLO_1992_I345437,$\gamma\gamma\to\pi^+\pi^-$ for centre-of-mass energies between 0.75 and 2 GeV,CELLO (Petra),https://inspirehep.net/literature/345437,345437
CLEOC_2005_I693873,"Cross section for $e^+e^-\to \pi^+\pi^-$, $K^+K^-$ and $p\bar{p}$ at 3.671 GeV",CLEOC (CESR),https://inspirehep.net/literature/693873,693873
CLEOC_2006_I715096,Electron spectrum inclusive semi-leptonic in D decays,CLEOC (CESR),https://inspirehep.net/literature/715096,715096
CLEOC_2006_I728043,"$\eta$, $\eta^\prime$ and $\phi$ rates and spectra in $D^0$, $D^+$ and $D_s^+$ decays",CLEOC (CESR),https://inspirehep.net/literature/728043,728043
CLEOC_2008_I769777,$q^2$ spectra in semi-leptonic $D$ decays,CLEOC (CESR),https://inspirehep.net/literature/769777,769777
CLEOC_2008_I777917,"Measurement of charm final-states, the total hadronic cross section and $R$ for energies between 3.92 and 4.26 GeV",CLEOC (CESR),https://inspirehep.net/literature/777917,777917
CLEOC_2008_I779705,Mass distributions in $D^0\to\eta\pi^+\pi^-$ decays,CLEOC (,https://inspirehep.net/literature/779705,779705
CLEOC_2009_I823313,$q^2$ spectra in semi-leptonic $D$ decays,CLEOC (CESR),https://inspirehep.net/literature/823313,823313
CLEOC_2011_I875526,$q^2$ spectra in semi-leptonic $D^+\to\eta$ decays,CLEOC (CESR),https://inspirehep.net/literature/875526,875526
CLEOIII_2006_I728679,Spectra of $\eta^\prime$ mesons in $\Upsilon(1S)$ decays,CLEOIII (CESR),https://inspirehep.net/literature/728679,728679
CLEOII_1992_I32611,"Charged Particle Multiplicity and 2nd Fox-Wolfram Moment in $\chi^\prime_{b0,1,2}$ Decays",CLEOII (CUSB),https://inspirehep.net/literature/32611,32611
CLEOII_1993_I352823,Spectrum for $D^+_{s1}(2536)$ production at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/352823,352823
CLEOII_1994_I356001,"Pion Mass spectra for $\Upsilon(3S)\to\Upsilon(1,2S)\pi^+\pi^-$, $\Upsilon(3S)\to\Upsilon(1,2S)\pi^0\pi^0$ and $\Upsilon(2S)\to\Upsilon(1S)\pi^+\pi^-$",CLEOII (CESR),https://inspirehep.net/literature/356001,356001
CLEOII_1994_I361356,Spectra of $\Sigma_c^0$ and $\Sigma_c^{++}$ produced in $\Upsilon(4S)$ decays,CLEOII (CESR),https://inspirehep.net/literature/361356,361356
CLEOII_1994_I371611,Decay asymmetry in $\Lambda^+_c\to\Lambda^0 e^+ \nu_e$,CLEOII (CESR),https://inspirehep.net/literature/371611,371611
CLEOII_1994_I372349,Spectra for  $D_1(2420)^0$ and $D_2^*(2460)^0$,CLEOII (CESR),https://inspirehep.net/literature/372349,372349
CLEOII_1994_I373188,Hadronic Mass in $\tau^-\to 3\pi^-2\pi^+\pi^0\nu_\tau$,CLEOII (CESR),https://inspirehep.net/literature/373188,373188
CLEOII_1994_I378319,Spectra for  $D_1(2420)^+$ and $D_2^*(2460)^+$,CLEOII (CESR),https://inspirehep.net/literature/378319,378319
CLEOII_1994_I381696,Spectrum for $\Lambda_c^+(2595)$ and $\Lambda_c^+(2625)$ production at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/381696,381696
CLEOII_1995_I397770,Spectrum for $\Xi_c^{*0}$ production at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/397770,397770
CLEOII_1995_I404590,Spectrum for $\Xi_c^{+}$ production at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/404590,404590
CLEOII_1996_I415409,Hadronic Mass in $\tau^-\to K^-\eta\nu_\tau$,CLEOII (CESR),https://inspirehep.net/literature/415409,415409
CLEOII_1996_I416471,Spectrum for $\Xi_c^{*+}$ production at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/416471,416471
CLEOII_1997_I424575,"Spectra for $\Sigma_c^{* ++,0}$ at 10.58 GeV",CLEOII (CESR),https://inspirehep.net/literature/424575,424575
CLEOII_1997_I442910,Spectra of $\Xi_c^0$ and $\Xi_c^+$ produced in $\Upsilon(4S)$ decays,CLEOII (CESR),https://inspirehep.net/literature/442910,442910
CLEOII_1997_I446031,"$e^+e^-\to e^+e^-\pi^0, \eta, \eta^\prime$ via intermediate photons at 10.58 GeV",CLEOII (CESR),https://inspirehep.net/literature/446031,446031
CLEOII_1998_I467642,$\Upsilon(2S)\to\Upsilon(1S)\pi^+\pi^-$,CLEOII (CUSB),https://inspirehep.net/literature/467642,467642
CLEOII_1999_I478217,Spectra for $\Xi_c^{\prime}$ at 10.58 GeV,CLEOII (CESR),https://inspirehep.net/literature/478217,478217
CLEOII_1999_I501417,"Spectra for $\Xi_c(2815)^{+,0}$ at 10.58 GeV",CLEOII (CESR),https://inspirehep.net/literature/501417,501417
CLEOII_1999_I504672,Charged Particle Multiplicity in $\Upsilon(4S)$ decays,CLEOII (CESR),https://inspirehep.net/literature/504672,504672
CLEOII_2000_I533575,Measurement of the asymmetry in $\Xi^-\to\Lambda^0\pi^-$,CLEOII (CESR),https://inspirehep.net/literature/533575,533575
CLEOII_2002_I601701,Spectra of $\eta^\prime$ mesons in $\Upsilon(1S)$ decays,CLEO-II (CESR),https://inspirehep.net/literature/601701,601701
CLEOII_2002_I606309,Momentum Spectra for $J/\psi$ and $\psi(2S)$ production in B decays,CLEOII (CESR),https://inspirehep.net/literature/606309,606309
CLEOII_2005_I668268,Decay asymmetry in $\Lambda^+_c\to\Lambda^0 e^+ \nu_e$,CLEOII (CESR),https://inspirehep.net/literature/668268,668268
CLEO_1983_I188803,"Measurement of hadronic cross section at the $\Upsilon(1S)$, 9.461 GeV",CLEO (CESR),https://inspirehep.net/literature/188803,188803
CLEO_1983_I188805,Measurement of the hadronic cross section between9.46 and 10.355 GeV,CLEO (CESR),https://inspirehep.net/literature/188805,188805
CLEO_1984_I193577,Measurement of $R$ for 10.49 GeV,CLEO (CESR),https://inspirehep.net/literature/193577,193577
CLEO_1985_I205668,Identified Particle Spectra and rates in $\Upsilon(1S)$ decays and continumm at 10.49 GeV,CLEO (CESR),https://inspirehep.net/literature/205668,205668
CLEO_1990_I281039,$D_1(2420)^0$ and $D_2^*(2460)^0$ decay angle distributions,CLEO (CESR),https://inspirehep.net/literature/281039,281039
CLEO_1990_I298611,Measurement of the $\Lambda_c^+$ spectrum at 10.55 GeV,CLEO (CESR),https://inspirehep.net/literature/298611,298611
CLEO_1991_I29927,Inclusive $B^*$ cross-section above the $\Upsilon(4S)$,CLEO (CESR),https://inspirehep.net/literature/29927,29927
CLEO_1991_I314060,Polarization of $D^{*+}$ mesons at 10.5 GeV,CLEO (CESR),https://inspirehep.net/literature/314060,314060
CLEO_1992_I315181,Baryon spectra in $\Upsilon(4S)$ decays,CLEO (CESR),https://inspirehep.net/literature/315181,315181
CLEO_1994_I372230,$\gamma\gamma\to\pi^+\pi^-/K^+K^-$ for centre-of-mass energies between 1.5 and 5 GeV,CLEO (CESR),https://inspirehep.net/literature/372230,372230
CLEO_1995_I392704,Decay asymmetries in $\Lambda^+_c\to\Lambda^0\pi^+$ and $\Lambda^+_c\to\Sigma^+\pi^0$,CLEO (CESR),https://inspirehep.net/literature/392704,392704
CLEO_1998_I445351,Measurement of $R$ at 10.52 GeV,CLEO (CESR),https://inspirehep.net/literature/445351,445351
CLEO_1998_I467595,$D^{*+}$ polarization in $e^+e^-$ at 10.5 GeV,CLEO (CESR),https://inspirehep.net/literature/467595,467595
CLEO_1999_I474676,"Cross Section for $e^+e^-\to\Upsilon(2,3S)\pi^+\pi^-$ at 10.52, 10.58 GeV",CLEO (CESR),https://inspirehep.net/literature/474676,474676
CLEO_1999_I508944,Measurement of Semi-Leptonic Tau Decays into $\pi^\pm\pi^0$,CLEO (CESR),https://inspirehep.net/literature/508944,508944
CLEO_2000_I526554,$D_s^\pm$ and $D^{*\pm}_s$ spectra in the continuum near the $\Upsilon(4S)$,CLEO (CESR),https://inspirehep.net/literature/526554,526554
CLEO_2000_I537236,Decay asymmetries in $\Xi^0_c\to\Xi^-\pi^+$,CLEO (CESR),https://inspirehep.net/literature/537236,537236
CLEO_2001_I552541,Correlated $\Lambda^+_c\bar{\Lambda}_c$ production in $e^+e^-$ annihilations at $\sqrt{s}=10.5$ GeV,CLEO (,https://inspirehep.net/literature/552541,552541
CLEO_2004_S5809304,Charm hadrons from fragmentation near the $\Upsilon(4S)$,CLEO (CESR),https://inspirehep.net/literature/645209,645209
CLEO_2005_I1649168,Spectrum of $D^\pm_s$ mesons in $\Upsilon(4S)$ and $\Upsilon(5S)$ decays,CLEO (CESR),https://inspirehep.net/literature/1649168,1649168
CLEO_2006_I691720,Cross section for light hadron production at 3.671 and 3.773 GeV,CLEO (CESR),https://inspirehep.net/literature/691720,691720
CLEO_2006_I700665,Hadronic cross section at 3.773 GeV,CLEO (CESR),https://inspirehep.net/literature/1650066,1650066
CLEO_2007_I728872,Spectrum of $\phi$ mesons in $\Upsilon(4S)$ and $\Upsilon(5S)$ decays,CLEO (CESR),https://inspirehep.net/literature/728872,728872
CLEO_2007_I753556,Measurement of $R$ for energies between 6.964 and 10.538 GeV,CLEO (CESR),https://inspirehep.net/literature/753556,753556
CMD2_1995_I406880,"Cross section for $e^+e^-\to$  $K^+K^-$, $K_S^0K_L^0$, $\pi^+\pi^-\pi^0$ and $\eta\gamma$ near the $\phi$ resonance",CMD2 (VEPP-2M),https://inspirehep.net/literature/406880,406880
CMD2_1998_I480170,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$ near the $\phi$ mass,CMD2 (VEPP-2M),https://inspirehep.net/literature/480170,480170
CMD2_1999_I483994,Cross section for $e^+e^-\to2\pi^+2\pi^-$ and $\pi^+\pi^-2\pi^0$ below 1.38 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/483994,483994
CMD2_1999_I498859,Cross section for $e^+e^-\to \pi^+\pi^-$ at near the $\rho$ mass.,CMD2 (VEPP-2M),https://inspirehep.net/literature/498859,498859
CMD2_1999_I502164,Cross section for $e^+e^-\to K^0_SK^0_L$ at energies near the $\phi$ mass,CMD2 (VEPP-2M),https://inspirehep.net/literature/502164,502164
CMD2_1999_I503154,Cross section for $e^+e^-\to\eta\gamma$ for energies near the $\phi$ mass,(VEPP-2M),https://inspirehep.net/literature/503154,503154
CMD2_2000_I511375,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ below 1 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/511375,511375
CMD2_2000_I523691,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$ near the $\omega$ mass,CMD2 (VEPP-2M),https://inspirehep.net/literature/523691,523691
CMD2_2000_I531667,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ hear the $\phi$ mass,CMD2 (VEPP-2M),https://inspirehep.net/literature/531667,531667
CMD2_2000_I532970,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+\pi^0$ between 1.28 and 1.38 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/532970,532970
CMD2_2001_I554522,Cross section for $e^+e^-\to\eta\gamma$ for energies between 600 MeV and 1380 MeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/554522,554522
CMD2_2002_I568807,Cross section for $e^+e^-\to \pi^+\pi^-$ at near the $\rho$ mass.,CMD2 (VEPP-2M),https://inspirehep.net/literature/568807,568807
CMD2_2003_I601222,Cross section for $e^+e^-\to K^0_SK^0_L$ at energies between 1.05 and 1.38 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/601222,601222
CMD2_2003_I616446,Cross section for $e^+e^-\to\omega\pi^0\to\pi^0\pi^0\gamma$ between 0.92 and 1.38 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/616446,616446
CMD2_2004_I630009,Cross section for $e^+e^-\to\pi^0\pi^0\gamma$ at energies between 0.6 and 0.97 GeV.,CMD2 (VEPP-2M),https://inspirehep.net/literature/630009,630009
CMD2_2004_I648023,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ between 0.98 and 1.38 GeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/648023,648023
CMD2_2005_I658856,Cross section for $e^+e^-\to\pi\gamma$ and $\eta\gamma$ for energies between 600 MeV and 1380 MeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/658856,658856
CMD2_2006_I728191,Cross section for $e^+e^-\to \pi^+\pi^-$ between 370 and 520 MeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/728191,728191
CMD2_2007_I728302,Cross section for $e^+e^-\to \pi^+\pi^-$ between 600 and 970 MeV,CMD2 (VEPP-2M),https://inspirehep.net/literature/728302,728302
CMD2_2008_I782516,Cross section for $e^+e^-\to K^+K^-$ near the $\phi$ mass,CMD2 (VEPP-2M),https://inspirehep.net/literature/782516,782516
CMD3_2013_I1217420,Cross section for $e^+e^-\to3(\pi^+\pi^-)$ below 2 GeV by CMD3,CMD3 (VEPP-2M),https://inspirehep.net/literature/1217420,1217420
CMD3_2016_I1385598,Cross section for $e^+e^-\to p\bar{p}$ between the threshold and 2 GeV,CMD3 (VEPP-2M),https://inspirehep.net/literature/1385598,1385598
CMD3_2016_I1395968,Cross section for $e^+e^-\to K^+K^-\pi^+\pi^-$ between 1.44 and 2.01 GeV,CMD3 (VEPP-2M),https://inspirehep.net/literature/1395968,1395968
